user_id,order_datetime,fraud_probability
6228,2021-12-19,97.6298077657765
21419,2021-12-10,99.24738020302328
5606,2021-10-17,84.05825045251777
3101,2021-04-17,91.42192091901347
22239,2021-10-19,94.70342477508035
16556,2022-02-20,89.65663294494827
10278,2021-09-28,83.59136689427714
15790,2021-12-30,71.77065889280253
5233,2021-08-29,85.87123303878818
230,2021-08-28,86.28328808934151
13601,2021-12-26,83.13696487489679
6383,2021-09-15,66.2676451623754
3513,2022-02-27,75.16981192247916
18658,2021-10-19,82.98609082999361
5965,2021-11-14,69.37164467869053
18714,2021-11-14,83.78813794627237
22957,2022-02-12,82.79065699075498
20118,2021-09-05,80.34030486265003
6436,2021-12-24,84.81618344606828
17900,2022-02-25,92.73262811161372
10897,2021-11-11,71.27699927869216
2310,2022-01-02,87.96418126148595
15800,2021-10-07,74.61775413435402
16189,2021-11-23,78.51310696674557
23234,2022-01-15,80.78861807908018
4422,2021-10-26,75.33842776519121
21831,2022-01-31,78.54259405998376
8347,2021-10-06,92.99138306039121
23306,2021-10-23,85.58270440126567
14722,2021-09-09,79.52549147716243
5554,2022-01-04,73.74113256585484
9504,2021-10-10,76.52003168851633
9016,2021-12-05,82.9034196881966
8117,2022-02-22,55.938136964646716
5665,2022-02-19,82.02915747027738
10911,2021-12-05,74.14077539045645
11702,2021-07-27,74.19676899973965
1428,2021-09-29,76.57487864910958
251,2021-12-31,82.97097458076861
1390,2022-02-16,74.41906973568298
3528,2021-12-22,80.64784365166523
22052,2021-12-26,73.23166266807642
11216,2022-01-22,76.4553389026541
11073,2021-10-16,75.67538807153754
11488,2021-09-30,72.57116162169888
2098,2021-11-25,76.04563634692363
2259,2022-01-29,61.14341988782659
16886,2021-09-21,72.20559678419119
853,2021-11-30,80.59377265937465
3717,2021-11-26,80.05885965907062
18464,2022-02-05,67.05402598437641
17606,2021-11-21,67.2239522189562
5046,2022-01-23,76.98773698938088
19789,2022-01-27,72.74029085665696
12387,2021-09-16,75.96676634812854
1900,2021-09-05,79.39423546722215
11238,2021-11-30,69.7404530798504
22932,2021-11-29,77.91471160151116
15190,2021-12-06,81.59132028136108
11087,2021-12-26,63.52757367813104
8117,2021-10-13,50.01506269704799
9068,2021-12-14,71.3675851081863
15168,2021-12-16,82.18969841787042
16608,2022-02-08,77.22525458443243
2297,2021-11-15,74.16559463854479
23229,2021-11-11,78.09648408271599
8570,2021-10-03,81.21063856458714
3524,2021-10-04,77.81641585365168
13232,2021-12-14,69.09649693493759
14368,2022-01-12,80.13444518647354
20715,2021-09-03,72.39951986495288
21735,2021-10-29,74.58614980872899
14982,2022-02-14,75.57300163091884
14456,2021-12-16,73.13384960805962
18173,2021-12-05,67.74380216056933
9627,2021-10-14,80.11830507009198
7281,2021-12-28,67.91857350465403
1954,2021-12-31,66.17194889801367
12738,2022-02-17,80.06586825416402
3709,2021-12-18,75.74569046322411
1169,2022-01-28,67.48393454586171
587,2021-12-14,65.74049635196769
23700,2021-08-26,75.16555491373008
6844,2021-10-25,74.05459304311456
5648,2022-01-21,75.02135965551986
22982,2021-11-29,79.5097014466787
5664,2021-10-08,84.55736483386326
12417,2021-09-12,69.35580768428265
19009,2022-02-17,82.5628590009753
1728,2021-12-22,77.95819823828604
21749,2021-10-29,84.12234662592398
2592,2021-11-04,64.64684616474773
8452,2021-12-16,74.10894276519791
13935,2021-12-28,55.963723657047765
7914,2021-12-05,81.0867114618385
2396,2021-09-15,69.70050152701944
5784,2021-11-12,65.27453618549409
24058,2021-11-23,63.83430538576844
21833,2021-10-15,73.00332583278
6315,2021-11-24,62.88505926262121
6228,2021-12-19,97.6298077657765
21419,2021-12-10,99.24738020302328
5606,2021-10-17,84.05825045251777
22239,2021-10-19,94.70342477508035
16556,2022-02-20,89.65663294494827
10278,2021-09-28,83.59136689427714
15790,2021-12-30,71.77065889280253
5233,2021-08-29,85.87123303878818
230,2021-08-28,86.28328808934151
13601,2021-12-26,83.13696487489679
6383,2021-09-15,66.2676451623754
3513,2022-02-27,75.16981192247916
18658,2021-10-19,82.98609082999361
5965,2021-11-14,69.37164467869053
18714,2021-11-14,83.78813794627237
22957,2022-02-12,82.79065699075498
20118,2021-09-05,80.34030486265003
6436,2021-12-24,84.81618344606828
17900,2022-02-25,92.73262811161372
10897,2021-11-11,71.27699927869216
2310,2022-01-02,87.96418126148595
15800,2021-10-07,74.61775413435402
16189,2021-11-23,78.51310696674557
23234,2022-01-15,80.78861807908018
4422,2021-10-26,75.33842776519121
21831,2022-01-31,78.54259405998376
8347,2021-10-06,92.99138306039121
23306,2021-10-23,85.58270440126567
14722,2021-09-09,79.52549147716243
5554,2022-01-04,73.74113256585484
9504,2021-10-10,76.52003168851633
9016,2021-12-05,82.9034196881966
8117,2022-02-22,55.938136964646716
5665,2022-02-19,82.02915747027738
10911,2021-12-05,74.14077539045645
11702,2021-07-27,74.19676899973965
1428,2021-09-29,76.57487864910958
251,2021-12-31,82.97097458076861
1390,2022-02-16,74.41906973568298
3528,2021-12-22,80.64784365166523
22052,2021-12-26,73.23166266807642
11216,2022-01-22,76.4553389026541
11073,2021-10-16,75.67538807153754
11488,2021-09-30,72.57116162169888
2098,2021-11-25,76.04563634692363
2259,2022-01-29,61.14341988782659
16886,2021-09-21,72.20559678419119
853,2021-11-30,80.59377265937465
3717,2021-11-26,80.05885965907062
18464,2022-02-05,67.05402598437641
17606,2021-11-21,67.2239522189562
5046,2022-01-23,76.98773698938088
19789,2022-01-27,72.74029085665696
12387,2021-09-16,75.96676634812854
1900,2021-09-05,79.39423546722215
11238,2021-11-30,69.7404530798504
22932,2021-11-29,77.91471160151116
15190,2021-12-06,81.59132028136108
11087,2021-12-26,63.52757367813104
8117,2021-10-13,50.01506269704799
9068,2021-12-14,71.3675851081863
15168,2021-12-16,82.18969841787042
16608,2022-02-08,77.22525458443243
2297,2021-11-15,74.16559463854479
23229,2021-11-11,78.09648408271599
8570,2021-10-03,81.21063856458714
3524,2021-10-04,77.81641585365168
13232,2021-12-14,69.09649693493759
14368,2022-01-12,80.13444518647354
20715,2021-09-03,72.39951986495288
21735,2021-10-29,74.58614980872899
14982,2022-02-14,75.57300163091884
14456,2021-12-16,73.13384960805962
18173,2021-12-05,67.74380216056933
9627,2021-10-14,80.11830507009198
7281,2021-12-28,67.91857350465403
1954,2021-12-31,66.17194889801367
12738,2022-02-17,80.06586825416402
3709,2021-12-18,75.74569046322411
1169,2022-01-28,67.48393454586171
587,2021-12-14,65.74049635196769
23700,2021-08-26,75.16555491373008
6844,2021-10-25,74.05459304311456
5648,2022-01-21,75.02135965551986
22982,2021-11-29,79.5097014466787
5664,2021-10-08,84.55736483386326
12417,2021-09-12,69.35580768428265
19009,2022-02-17,82.5628590009753
1728,2021-12-22,77.95819823828604
21749,2021-10-29,84.12234662592398
2592,2021-11-04,64.64684616474773
8452,2021-12-16,74.10894276519791
13935,2021-12-28,55.963723657047765
7914,2021-12-05,81.0867114618385
2396,2021-09-15,69.70050152701944
5784,2021-11-12,65.27453618549409
24058,2021-11-23,63.83430538576844
21833,2021-10-15,73.00332583278
6315,2021-11-24,62.88505926262121
4868,2021-09-19,76.42279745960359
13818,2022-02-12,70.88798095880605
15997,2021-12-24,61.59961467554727
11170,2021-09-13,70.48783618930892
21213,2021-09-10,57.548595915805656
7275,2021-12-09,64.86846514350235
17888,2021-09-14,62.79634123941991
18273,2022-02-16,72.30123947228938
11015,2021-10-26,71.73702829488998
11862,2021-12-11,74.60601650130026
447,2021-11-12,74.94740577196698
9233,2021-08-29,66.10016393671175
17186,2021-09-03,59.317141884924766
21106,2021-11-01,65.56105239821187
15610,2021-11-22,70.25212535670244
18456,2021-12-21,52.47652328150327
3537,2021-12-11,67.98462170143736
18787,2022-02-15,55.51803889906416
7347,2022-01-30,77.95501727514512
906,2021-11-18,65.6787113762517
9874,2022-02-19,82.743857764735
753,2021-11-16,56.02171966952057
11763,2022-02-23,68.69822524822689
20012,2021-11-30,69.30841772169929
5556,2022-01-18,70.98281316835819
7567,2021-08-30,70.13861169291665
19784,2021-11-17,74.41347011524773
6954,2021-10-27,70.18364008963079
22096,2022-01-25,60.44355947855721
5994,2021-11-12,58.78005647022247
24041,2021-12-15,74.8982837932529
17281,2021-10-28,75.83080516549336
20148,2021-12-09,60.05392831521182
23619,2021-09-19,62.914095197510385
3532,2021-12-10,70.75462752475046
18916,2021-08-08,62.63626896954548
